JID,SID,Max,Med,Min,Pay_Period,Currency
3757496076,11058,150000.0,,135000.0,YEARLY,USD
3757701709,11059,70.0,,50.0,HOURLY,USD
3757489333,11060,,60.0,,HOURLY,USD
3757912138,11061,146332.33,,103000.0,YEARLY,USD
3757487929,11062,20.0,,17.0,HOURLY,USD
3749345629,11063,107054.0,,83394.0,YEARLY,USD
3755575089,11064,50000.0,,47000.0,YEARLY,USD
3757763763,11065,100000.0,,70000.0,YEARLY,USD
3757491201,11066,100000.0,,65000.0,YEARLY,USD
3756164268,11067,23.5,,15.75,HOURLY,USD
3749343992,11068,95000.0,,75000.0,YEARLY,USD
3749375697,11069,36.0,,31.0,HOURLY,USD
3757703508,11070,85.0,,70.0,HOURLY,USD
3757724941,11071,120000.0,,90000.0,YEARLY,USD
3756115660,11072,,28.33,,HOURLY,USD
3756132146,11073,150000.0,,120000.0,YEARLY,USD
3757745603,11074,45.0,,35.0,HOURLY,USD
3755587196,11075,85000.0,,65000.0,YEARLY,USD
3749360328,11076,,13.0,,HOURLY,USD
3756134586,11077,256100.0,,128000.0,YEARLY,USD
3757776371,11078,,18.0,,HOURLY,USD
3755333964,11079,142000.0,,112000.0,YEARLY,USD
3757742465,11080,180000.0,,150000.0,YEARLY,USD
3756147704,11081,152500.0,,67480.0,YEARLY,USD
3757750837,11082,93300.0,,76800.0,YEARLY,USD
3757739387,11083,90000.0,,20000.0,YEARLY,USD
3757701683,11084,18.0,,18.0,HOURLY,USD
3757747626,11085,40.0,,29.46,HOURLY,USD
3756110035,11086,21.0,,17.0,HOURLY,USD
3757748908,11087,70000.0,,55000.0,YEARLY,USD
3749350651,11088,47900.0,,33500.0,YEARLY,USD
3757734260,11089,121000.0,,105000.0,YEARLY,USD
3757750348,11090,29.0,,22.0,HOURLY,USD
3757734775,11091,146226.0,,66267.0,YEARLY,USD
3756902670,11092,26.0,,19.9,HOURLY,USD
3757703795,11093,,15.0,,HOURLY,USD
3757758418,11094,240000.0,,136000.0,YEARLY,USD
3755598707,11095,60000.0,,36000.0,YEARLY,USD
3756144767,11096,135000.0,,120000.0,YEARLY,USD
3757766646,11097,70000.0,,61600.0,YEARLY,USD
3756143910,11098,30.0,,25.0,HOURLY,USD
3749395945,11099,,17.5,,HOURLY,USD
3756105526,11100,22.32,,15.5,HOURLY,USD
3757473967,11101,115000.0,,92000.0,YEARLY,USD
3757464933,11102,24.0,,18.0,HOURLY,USD
3757492588,11103,20.0,,16.0,HOURLY,USD
3749348230,11104,50000.0,,42.0,YEARLY,USD
3756103509,11105,100000.0,,80000.0,YEARLY,USD
3757748132,11106,300000.0,,180000.0,YEARLY,USD
3749351273,11107,50.0,,50.0,HOURLY,USD
3757495720,11108,69682.0,,37521.0,YEARLY,USD
3757913646,11109,113300.0,,56700.0,YEARLY,USD
3757715665,11110,166060.0,,84660.0,YEARLY,USD
3757733119,11111,208000.0,,90000.0,YEARLY,USD
3757912704,11112,120000.0,,105000.0,YEARLY,USD
3757714803,11113,170000.0,,130000.0,YEARLY,USD
3749341986,11114,130000.0,,85000.0,YEARLY,USD
3756162291,11115,27.0,,18.0,HOURLY,USD
3757495475,11116,21.0,,19.0,HOURLY,USD
3757463077,11117,100000.0,,80000.0,YEARLY,USD
3756150077,11118,120000.0,,90000.0,YEARLY,USD
3757733842,11119,,15.5,,HOURLY,USD
3755589145,11120,275000.0,,200000.0,YEARLY,USD
3755333086,11121,90000.0,,60000.0,YEARLY,USD
3755584579,11122,,14.5,,HOURLY,USD
3757494140,11123,99162.0,,50383.0,YEARLY,USD
3756108977,11124,6688.0,,5016.0,MONTHLY,USD
3749397778,11125,161000.0,,75000.0,YEARLY,USD
3756112256,11126,175000.0,,155000.0,YEARLY,USD
3757494056,11127,100000.0,,80000.0,YEARLY,USD
3755591814,11128,18.0,,15.0,HOURLY,USD
3756142748,11129,69.8,,49.09,HOURLY,USD
3757756663,11130,25.0,,20.0,HOURLY,USD
3757480507,11131,73.44,,56.49,HOURLY,USD
3757706076,11132,75000.0,,60000.0,YEARLY,USD
3756151058,11133,64.0,,39.0,HOURLY,USD
3757477693,11134,1634.0,,1484.0,WEEKLY,USD
3749374160,11135,60000.0,,50000.0,YEARLY,USD
3749355657,11136,,26.0,,HOURLY,USD
3755598925,11137,77438.4,,60216.0,YEARLY,USD
3757470153,11138,110000.0,,90000.0,YEARLY,USD
3757492591,11139,121000.0,,110000.0,YEARLY,USD
3757732844,11140,,29.84,,HOURLY,USD
3757734798,11141,57600.0,,32000.0,YEARLY,USD
3757729419,11142,165000.0,,115000.0,YEARLY,USD
3756110180,11143,,10381.0,,YEARLY,USD
3757734517,11144,217592.0,,137087.0,YEARLY,USD
3749350325,11145,108638.0,,71328.0,YEARLY,USD
3757768436,11146,,19.0,,HOURLY,USD
3755580914,11147,160000.0,,135000.0,YEARLY,USD
3757466346,11148,105300.0,,70000.0,YEARLY,USD
3749906243,11149,90000.0,,80000.0,YEARLY,USD
3756111954,11150,50.0,,40.0,HOURLY,USD
3757740389,11151,27.91,,19.48,HOURLY,USD
3756156549,11152,75000.0,,64480.0,YEARLY,USD
3756173543,11153,170.0,,110.0,HOURLY,USD
3757743928,11154,26.0,,23.0,HOURLY,USD
3757774507,11155,95600.0,,83200.0,YEARLY,USD
3757733867,11156,159000.0,,101750.0,YEARLY,USD
3757732165,11157,,57.2,,HOURLY,USD
3749903937,11158,45.0,,15.0,HOURLY,USD
3757933252,11159,350000.0,,125000.0,YEARLY,USD
3757470452,11160,65000.0,,55000.0,YEARLY,USD
3757703643,11161,55.0,,50.0,HOURLY,USD
3755590290,11162,148610.0,,121590.0,YEARLY,USD
3755578931,11163,150000.0,,120000.0,YEARLY,USD
3756114406,11164,75000.0,,60000.0,YEARLY,USD
3757729175,11165,,54.67,,HOURLY,USD
3757748160,11166,32.0,,28.0,HOURLY,USD
3757495735,11167,155540.0,,72310.0,YEARLY,USD
3757492658,11168,18.0,,16.0,HOURLY,USD
3756150575,11169,268359.47,,178906.31,YEARLY,USD
3755180290,11170,91430.0,,75220.0,YEARLY,USD
3754926556,11171,50000.0,,40000.0,YEARLY,USD
3749349372,11172,177076.0,,144880.0,YEARLY,USD
3757911313,11173,21.83,,19.85,HOURLY,USD
3755595658,11174,240000.0,,200000.0,YEARLY,USD
3757912053,11175,35.5,,26.0,HOURLY,USD
3757498012,11176,125000.0,,70000.0,YEARLY,USD
3755592144,11177,,70000.0,,YEARLY,USD
3756108816,11178,17.2,,14.68,HOURLY,USD
3749376089,11179,36.24,,32.32,HOURLY,USD
3757441943,11180,220000.0,,190000.0,YEARLY,USD
3757468012,11181,95000.0,,85000.0,YEARLY,USD
3756134321,11182,,50000.0,,YEARLY,USD
3757491956,11183,,20.0,,HOURLY,USD
3755598380,11184,100000.0,,75000.0,YEARLY,USD
3756161303,11185,49.9,,28.51,HOURLY,USD
3757773227,11186,19.8,,16.5,HOURLY,USD
3757498137,11187,115000.0,,80000.0,YEARLY,USD
3757909860,11188,174183.0,,124416.0,YEARLY,USD
3757731513,11189,171000.0,,156000.0,YEARLY,USD
3749354236,11190,85000.0,,75000.0,YEARLY,USD
3749355608,11191,,200000.0,,YEARLY,USD
3757485472,11192,26.5,,24.0,HOURLY,USD
3756146517,11193,90.0,,70.0,HOURLY,USD
3757917361,11194,32.87,,22.55,HOURLY,USD
3756151377,11195,,100000.0,,YEARLY,USD
3749906896,11196,,17.62,,HOURLY,USD
3755596288,11197,208440.0,,156330.0,YEARLY,USD
3755586021,11198,200000.0,,150000.0,YEARLY,USD
3757730992,11199,110000.0,,75000.0,YEARLY,USD
3757921570,11200,350000.0,,125000.0,YEARLY,USD
3756110203,11201,96600.0,,68800.0,YEARLY,USD
3749385976,11202,150000.0,,145000.0,YEARLY,USD
3756144862,11203,118000.0,,77000.0,YEARLY,USD
3755584385,11204,,49500.0,,YEARLY,USD
3756174360,11205,,25.0,,HOURLY,USD
3757908633,11206,16.0,,16.0,HOURLY,USD
3749358213,11207,35.0,,28.0,HOURLY,USD
3757737350,11208,80.0,,70.0,HOURLY,USD
3749350672,11209,93632.72,,56859.22,YEARLY,USD
3756152299,11210,21.5,,16.0,HOURLY,USD
3757732482,11211,184300.0,,111400.0,YEARLY,USD
3757712169,11212,150000.0,,110000.0,YEARLY,USD
3757933320,11213,75000.0,,60000.0,YEARLY,USD
3756114129,11214,252000.0,,164000.0,YEARLY,USD
3757705475,11215,95000.0,,70000.0,YEARLY,USD
3756102625,11216,180000.0,,142000.0,YEARLY,USD
3757496046,11217,100000.0,,85000.0,YEARLY,USD
3757753330,11218,345000.0,,250000.0,YEARLY,USD
3757491535,11219,88000.0,,48000.0,YEARLY,USD
3749358377,11220,19.0,,18.0,HOURLY,USD
3749360273,11221,35.0,,25.0,HOURLY,USD
3757910899,11222,414000.0,,216000.0,YEARLY,USD
3757922135,11223,160610.0,,144591.0,YEARLY,USD
3757480848,11224,75000.0,,70950.0,YEARLY,USD
3757748195,11225,35.0,,28.0,HOURLY,USD
3755586095,11226,110000.0,,100000.0,YEARLY,USD
3756160910,11227,175000.0,,135000.0,YEARLY,USD
3757915058,11228,155000.0,,100000.0,YEARLY,USD
3757736779,11229,,64957.0,,YEARLY,USD
3757750163,11230,90.0,,85.0,HOURLY,USD
3757736104,11231,,17.6,,HOURLY,USD
3757764752,11232,50.0,,10.0,HOURLY,USD
3757493985,11233,110000.0,,70000.0,YEARLY,USD
3757749072,11234,140000.0,,120000.0,YEARLY,USD
3494711209,11235,88120.0,,70440.0,YEARLY,USD
3757769336,11236,23.25,,15.5,HOURLY,USD
3755579889,11237,110000.0,,100000.0,YEARLY,USD
3757435727,11238,,50000.0,,YEARLY,USD
3757482688,11239,150612.0,,123721.0,YEARLY,USD
3757723070,11240,87.08,,66.0,HOURLY,USD
3757444189,11241,85000.0,,55000.0,YEARLY,USD
3757724610,11242,115900.0,,70300.0,YEARLY,USD
3749900760,11243,23.5,,15.75,HOURLY,USD
3749354399,11244,27.0,,21.0,HOURLY,USD
3757737604,11245,70.0,,65.0,HOURLY,USD
3757735874,11246,,50.0,,HOURLY,USD
3757491714,11247,,25.0,,HOURLY,USD
3757469014,11248,100000.0,,60000.0,YEARLY,USD
3755584771,11249,,180000.0,,YEARLY,USD
3757700728,11250,30.0,,17.0,HOURLY,USD
3757732808,11251,61000.0,,59000.0,YEARLY,USD
3756113091,11252,425000.0,,90000.0,YEARLY,USD
3757478683,11253,1634.0,,1484.0,WEEKLY,USD
3757734040,11254,30.0,,16.0,HOURLY,USD
3754968918,11255,140000.0,,120000.0,YEARLY,USD
3757771621,11256,201900.0,,152300.0,YEARLY,USD
3757739818,11257,25.0,,23.0,HOURLY,USD
3757744250,11258,82200.0,,70000.0,YEARLY,USD
3757731977,11259,32.0,,24.0,HOURLY,USD
3757719148,11260,,65.0,,HOURLY,USD
3757478697,11261,2278.0,,2125.0,WEEKLY,USD
3757768556,11262,27.69,,18.46,HOURLY,USD
3757751860,11263,38.0,,28.0,HOURLY,USD
3755182586,11264,110000.0,,95000.0,YEARLY,USD
3757911888,11265,90000.0,,20000.0,YEARLY,USD
3757913163,11266,127332.33,,90000.0,YEARLY,USD
3754928129,11267,120000.0,,100000.0,YEARLY,USD
3755587729,11268,13.75,,11.0,HOURLY,USD
3757489462,11269,,55000.0,,YEARLY,USD
3757463912,11270,75000.0,,70000.0,YEARLY,USD
3757724636,11271,70000.0,,53016.0,YEARLY,USD
3757480650,11272,90000.0,,75000.0,YEARLY,USD
3757752318,11273,55000.0,,40000.0,YEARLY,USD
3757747439,11274,,63.0,,HOURLY,USD
3756136415,11275,130000.0,,100000.0,YEARLY,USD
3755575928,11276,,65000.0,,YEARLY,USD
3757484775,11277,,2100.0,,MONTHLY,USD
3756150092,11278,71990.0,,61180.0,YEARLY,USD
3757727554,11279,23.87,,17.0,HOURLY,USD
3755576720,11280,150000.0,,90000.0,YEARLY,USD
3755595356,11281,62.0,,60.0,HOURLY,USD
3757458599,11282,54357.5,,41715.0,YEARLY,USD
3757475224,11283,65.0,,50.0,HOURLY,USD
3756110037,11284,351000.0,,210000.0,YEARLY,USD
3756117211,11285,21.0,,17.0,HOURLY,USD
3751183127,11286,25.0,,23.0,HOURLY,USD
3757921575,11287,65000.0,,60000.0,YEARLY,USD
3757732470,11288,125000.0,,100000.0,YEARLY,USD
3756793627,11289,,22.0,,HOURLY,USD
3757480505,11290,34.35,,27.77,HOURLY,USD
3749902269,11291,19.0,,17.0,HOURLY,USD
3757909418,11292,262500.0,,150000.0,YEARLY,USD
3757934281,11293,143000.0,,96000.0,YEARLY,USD
3757735498,11294,26.0,,19.0,HOURLY,USD
3756148207,11295,150000.0,,125000.0,YEARLY,USD
3757787465,11296,24.0,,22.0,HOURLY,USD
3755592153,11297,,28.13,,HOURLY,USD
3757487378,11298,85000.0,,75000.0,YEARLY,USD
3749355242,11299,22.0,,16.0,HOURLY,USD
3757750235,11300,90000.0,,80000.0,YEARLY,USD
3756128921,11301,,20.0,,HOURLY,USD
3756119411,11302,25.0,,15.0,HOURLY,USD
3756105781,11303,105000.0,,68000.0,YEARLY,USD
3756168069,11304,275000.0,,189000.0,YEARLY,USD
3749348654,11305,160000.0,,114000.0,YEARLY,USD
3757736478,11306,60.0,,50.0,HOURLY,USD
3757914317,11307,90000.0,,80000.0,YEARLY,USD
3755593306,11308,,2403.0,,MONTHLY,USD
3755590982,11309,95000.0,,85000.0,YEARLY,USD
3756167004,11310,100000.0,,85000.0,YEARLY,USD
3757491222,11311,22.0,,20.0,HOURLY,USD
3749397783,11312,176000.0,,82000.0,YEARLY,USD
3757706616,11313,160000.0,,150000.0,YEARLY,USD
3756116250,11314,100000.0,,85000.0,YEARLY,USD
3749367828,11315,,22.0,,HOURLY,USD
3756165304,11316,,16.0,,HOURLY,USD
3757903732,11317,80000.0,,65000.0,YEARLY,USD
3755128728,11318,,15.0,,HOURLY,USD
3757733346,11319,27.31,,16.0,HOURLY,USD
3757742239,11320,191900.0,,103600.0,YEARLY,USD
3756111818,11321,18.86,,15.53,HOURLY,USD
3756127692,11322,41.25,,33.0,HOURLY,USD
3757484851,11323,65311.0,,45042.0,YEARLY,USD
3755596290,11324,,18.5,,HOURLY,USD
3757490241,11325,,10294.0,,YEARLY,USD
3749395970,11326,215000.0,,103000.0,YEARLY,USD
3756109345,11327,215000.0,,145000.0,YEARLY,USD
3757498058,11328,18.0,,16.0,HOURLY,USD
3756784539,11329,71000.0,,60000.0,YEARLY,USD
3749399756,11330,215000.0,,103000.0,YEARLY,USD
3757492119,11331,25.0,,25.0,HOURLY,USD
3756135035,11332,,21.5,,HOURLY,USD
3749388250,11333,,17.5,,HOURLY,USD
3757729770,11334,150000.0,,90000.0,YEARLY,USD
3757743925,11335,25.0,,20.0,HOURLY,USD
3754844159,11336,50000.0,,40000.0,YEARLY,USD
3756113481,11337,77.18,,56.29,HOURLY,USD
3756149194,11338,80000.0,,60000.0,YEARLY,USD
3757480435,11339,999.0,,849.0,WEEKLY,USD
3756146787,11340,39.09,,26.06,HOURLY,USD
3757497450,11341,55000.0,,45000.0,YEARLY,USD
3755585574,11342,35.0,,20.0,HOURLY,USD
3755594372,11343,,16.5,,HOURLY,USD
3756930018,11344,100855.0,,52300.0,YEARLY,USD
3757494879,11345,26.0,,25.0,HOURLY,USD
3749348864,11346,,65000.0,,YEARLY,USD
3757468644,11347,40.0,,30.0,HOURLY,USD
3757748940,11348,28.0,,23.0,HOURLY,USD
3749375954,11349,,20.0,,HOURLY,USD
3756112934,11350,85000.0,,73000.0,YEARLY,USD
3757747996,11351,130000.0,,110000.0,YEARLY,USD
3755586100,11352,132000.0,,125000.0,YEARLY,USD
3756152192,11353,28.0,,22.0,HOURLY,USD
3756131788,11354,107925.0,,89937.0,YEARLY,USD
3757911131,11355,35.5,,26.0,HOURLY,USD
3749902591,11356,,150000.0,,YEARLY,USD
3757498216,11357,276800.0,,174900.0,YEARLY,USD
3757482218,11358,2131.0,,1978.0,WEEKLY,USD
3755582963,11359,115000.0,,85000.0,YEARLY,USD
3756137172,11360,48.08,,10.0,HOURLY,USD
3757717196,11361,,39520.0,,YEARLY,USD
3756142976,11362,150000.0,,120000.0,YEARLY,USD
3757491409,11363,,19.0,,HOURLY,USD
3757474020,11364,55000.0,,50000.0,YEARLY,USD
3757909947,11365,142700.0,,71300.0,YEARLY,USD
3757744716,11366,126000.0,,107000.0,YEARLY,USD
3756774998,11367,20.5,,18.0,HOURLY,USD
3749904670,11368,,13.5,,HOURLY,USD
3749359360,11369,2800.0,,2600.0,MONTHLY,USD
3757435600,11370,32.0,,30.0,HOURLY,USD
3757735794,11371,225000.0,,150000.0,YEARLY,USD
3757478516,11372,120000.0,,90000.0,YEARLY,USD
3757455985,11373,70000.0,,57000.0,YEARLY,USD
3757931730,11374,350000.0,,125000.0,YEARLY,USD
3756118663,11375,220000.0,,170000.0,YEARLY,USD
3757476651,11376,2343.0,,2190.0,WEEKLY,USD
3756143982,11377,30.0,,25.0,HOURLY,USD
3755143765,11378,126500.0,,79000.0,YEARLY,USD
3755589136,11379,120000.0,,90000.0,YEARLY,USD
3757484782,11380,,23.83,,HOURLY,USD
3756134248,11381,27000.0,,21380.5,YEARLY,USD
3757724458,11382,80000.0,,70000.0,YEARLY,USD
3749902104,11383,176000.0,,82000.0,YEARLY,USD
3757771239,11384,18.6,,15.5,HOURLY,USD
3749353686,11385,,58.0,,HOURLY,USD
3754998708,11386,115000.0,,100000.0,YEARLY,USD
3757744659,11387,105000.0,,75705.93,YEARLY,USD
3756151386,11388,85000.0,,65000.0,YEARLY,USD
3757488813,11389,42.0,,40.0,HOURLY,USD
3755115283,11390,65000.0,,60000.0,YEARLY,USD
3757490919,11391,155000.0,,120000.0,YEARLY,USD
3757736492,11392,75000.0,,55000.0,YEARLY,USD
3757489334,11393,,47.0,,HOURLY,USD
3757759270,11394,21.01,,16.81,HOURLY,USD
3757745537,11395,70000.0,,55000.0,YEARLY,USD
3749395905,11396,176000.0,,82000.0,YEARLY,USD
3751160530,11397,38.0,,30.0,HOURLY,USD
3757464959,11398,70000.0,,57000.0,YEARLY,USD
3755589657,11399,125.0,,55.0,HOURLY,USD
3757463887,11400,192000.0,,128000.0,YEARLY,USD
3757495100,11401,64.0,,60.0,HOURLY,USD
3757723490,11402,200000.0,,165000.0,YEARLY,USD
3749347219,11403,32.0,,24.0,HOURLY,USD
3757482232,11404,55.0,,50.0,HOURLY,USD
3756167355,11405,,22.0,,HOURLY,USD
3754947058,11406,145000.0,,135000.0,YEARLY,USD
3757742320,11407,,18.0,,HOURLY,USD
3757487719,11408,,2050.0,,MONTHLY,USD
3755578982,11409,75.03,,39.1,HOURLY,USD
3756151412,11410,,250000.0,,YEARLY,USD
3751178807,11411,110000.0,,95000.0,YEARLY,USD
3756144593,11412,,60000.0,,YEARLY,USD
3756152675,11413,,20.0,,HOURLY,USD
3757917234,11414,80000.0,,20000.0,YEARLY,USD
3749902135,11415,196000.0,,94000.0,YEARLY,USD
3749905354,11416,64.0,,57.0,HOURLY,USD
3755334163,11417,210200.0,,145200.0,YEARLY,USD
3757491190,11418,84600.0,,46800.0,YEARLY,USD
3749352102,11419,90000.0,,60000.0,YEARLY,USD
3757914604,11420,179820.0,,129470.0,YEARLY,USD
3757924397,11421,350000.0,,125000.0,YEARLY,USD
3755585751,11422,120000.0,,80000.0,YEARLY,USD
3749366755,11423,106000.0,,83000.0,YEARLY,USD
3756150061,11424,110000.0,,90000.0,YEARLY,USD
3756167545,11425,28.31,,19.67,HOURLY,USD
3757467490,11426,110000.0,,95000.0,YEARLY,USD
3757721323,11427,,125000.0,,YEARLY,USD
3757486638,11428,,38.0,,HOURLY,USD
3756103906,11429,129055.16,,70000.0,YEARLY,USD
3757732628,11430,80000.0,,43100.0,YEARLY,USD
3755595783,11431,170000.0,,150000.0,YEARLY,USD
3757909497,11432,47.86,,40.03,HOURLY,USD
3757481638,11433,70.0,,65.0,HOURLY,USD
3755587677,11434,,19.24,,HOURLY,USD
3756174346,11435,120000.0,,80000.0,YEARLY,USD
3757478233,11436,24.0,,19.0,HOURLY,USD
3756132454,11437,29.0,,25.0,HOURLY,USD
3757482145,11438,555.0,,406.0,WEEKLY,USD
3757776361,11439,90000.0,,50000.0,YEARLY,USD
3755587464,11440,,15.0,,HOURLY,USD
3757739617,11441,180000.0,,150000.0,YEARLY,USD
3756100810,11442,22.0,,18.0,HOURLY,USD
3756131380,11443,41.97,,19.4,HOURLY,USD
3751182135,11444,150000.0,,75000.0,YEARLY,USD
3757914547,11445,85000.0,,82000.0,YEARLY,USD
3757741487,11446,45000.0,,40000.0,YEARLY,USD
3756147305,11447,35.0,,25.0,HOURLY,USD
3757733092,11448,184800.0,,126000.0,YEARLY,USD
3755172717,11449,120000.0,,95000.0,YEARLY,USD
3749351503,11450,65000.0,,60000.0,YEARLY,USD
3757763762,11451,17.0,,15.5,HOURLY,USD
3756906065,11452,18.0,,16.0,HOURLY,USD
3757934003,11453,350000.0,,125000.0,YEARLY,USD
3749377360,11454,88000.0,,71000.0,YEARLY,USD
3757480502,11455,140000.0,,90000.0,YEARLY,USD
3749396842,11456,161000.0,,75000.0,YEARLY,USD
3757924020,11457,500000.0,,200000.0,YEARLY,USD
3757931596,11458,350000.0,,125000.0,YEARLY,USD
3749373735,11459,26.0,,22.0,HOURLY,USD
3755167470,11460,110000.0,,100000.0,YEARLY,USD
3757495565,11461,80000.0,,70000.0,YEARLY,USD
3756103501,11462,47000.0,,40000.0,YEARLY,USD
3757702523,11463,60000.0,,54000.0,YEARLY,USD
3757473504,11464,,18.75,,HOURLY,USD
3756115143,11465,,33.0,,HOURLY,USD
3757738194,11466,9945.0,,8759.0,MONTHLY,USD
3757481164,11467,2083.0,,1930.0,WEEKLY,USD
3757738111,11468,13784.0,,7866.0,MONTHLY,USD
3755139503,11469,110000.0,,90000.0,YEARLY,USD
3757716640,11470,62500.0,,50000.0,YEARLY,USD
3757733516,11471,195600.0,,76000.0,YEARLY,USD
3757476618,11472,710.0,,561.0,WEEKLY,USD
3756101203,11473,100000.0,,75000.0,YEARLY,USD
3757751033,11474,,35.0,,HOURLY,USD
3757769875,11475,101000.0,,72000.0,YEARLY,USD
3757493913,11476,,32.0,,HOURLY,USD
3756166222,11477,257000.0,,161100.0,YEARLY,USD
3757758300,11478,25.0,,24.0,HOURLY,USD
3749908077,11479,97.87,,84.84,HOURLY,USD
3749346479,11480,75000.0,,70000.0,YEARLY,USD
3757718438,11481,90.0,,75.0,HOURLY,USD
3757742460,11482,45000.0,,40000.0,YEARLY,USD
3757758530,11483,12443.0,,6988.0,MONTHLY,USD
3749350044,11484,155000.0,,130000.0,YEARLY,USD
3755537484,11485,81000.0,,72000.0,YEARLY,USD
3756112780,11486,70000.0,,55000.0,YEARLY,USD
3757497132,11487,121000.0,,66000.0,YEARLY,USD
3757727884,11488,175000.0,,135000.0,YEARLY,USD
3757904434,11489,,70857.0,,YEARLY,USD
3754939774,11490,160000.0,,85000.0,YEARLY,USD
3757709331,11491,130000.0,,110000.0,YEARLY,USD
3756123155,11492,90000.0,,80000.0,YEARLY,USD
3757701697,11493,,57.2,,HOURLY,USD
3755583731,11494,,19.24,,HOURLY,USD
3757742555,11495,37.4,,29.7,HOURLY,USD
3756111846,11496,65.0,,50.0,HOURLY,USD
3757494312,11497,,4000.0,,MONTHLY,USD
3755581111,11498,157000.0,,100725.0,YEARLY,USD
3749372915,11499,70000.0,,60000.0,YEARLY,USD
3757484435,11500,19.0,,17.0,HOURLY,USD
3755586548,11501,109989.0,,87991.0,YEARLY,USD
3756151372,11502,99000.0,,85000.0,YEARLY,USD
3756145995,11503,100200.0,,63700.0,YEARLY,USD
3751165530,11504,100000.0,,50000.0,YEARLY,USD
3757733209,11505,,23.61,,HOURLY,USD
3757493078,11506,60000.0,,55000.0,YEARLY,USD
3755192548,11507,,100000.0,,YEARLY,USD
3757471394,11508,120000.0,,100000.0,YEARLY,USD
3757912732,11509,179820.0,,129470.0,YEARLY,USD
3756111905,11510,115000.0,,80000.0,YEARLY,USD
3757750821,11511,45357.5,,41715.0,YEARLY,USD
3749390336,11512,,40.46,,HOURLY,USD
3757908259,11513,,16.0,,HOURLY,USD
3757466520,11514,30.0,,20.0,HOURLY,USD
3755586099,11515,70101.0,,52548.0,YEARLY,USD
3757492028,11516,165000.0,,130000.0,YEARLY,USD
3757766735,11517,149400.0,,84000.0,YEARLY,USD
3757701665,11518,130000.0,,110000.0,YEARLY,USD
3757735827,11519,18.5,,13.5,HOURLY,USD
3757476186,11520,,52998.4,,YEARLY,USD
3757749948,11521,47.2,,31.57,HOURLY,USD
3757488474,11522,,2050.0,,MONTHLY,USD
3757768642,11523,31.25,,24.04,HOURLY,USD
3756104849,11524,,19.0,,HOURLY,USD
3756152231,11525,152500.0,,67480.0,YEARLY,USD
3757914695,11526,90000.0,,20000.0,YEARLY,USD
3757486695,11527,,2039.0,,MONTHLY,USD
3755571578,11528,75000.0,,50000.0,YEARLY,USD
3757477386,11529,135000.0,,120000.0,YEARLY,USD
3757740263,11530,142700.0,,71300.0,YEARLY,USD
3756111220,11531,77000.0,,60000.0,YEARLY,USD
3757901557,11532,172000.0,,98000.0,YEARLY,USD
3749371543,11533,,10000.0,,YEARLY,USD
3756132482,11534,180000.0,,120000.0,YEARLY,USD
3757488477,11535,787485.0,,44720.0,YEARLY,USD
3756118546,11536,335040.0,,325000.0,YEARLY,USD
3749354392,11537,255500.0,,111000.0,YEARLY,USD
3757751331,11538,60.0,,55.0,HOURLY,USD
3756113685,11539,145000.0,,135000.0,YEARLY,USD
3757911571,11540,184000.0,,96000.0,YEARLY,USD
3749901771,11541,99.04,,66.35,HOURLY,USD
3755187111,11542,180000.0,,120000.0,YEARLY,USD
3749358389,11543,90000.0,,80000.0,YEARLY,USD
3757732820,11544,19.0,,18.0,HOURLY,USD
3755530363,11545,98261.0,,70139.0,YEARLY,USD
3749375877,11546,22.0,,18.0,HOURLY,USD
3757715670,11547,173000.0,,129800.0,YEARLY,USD
3757912817,11548,90000.0,,20000.0,YEARLY,USD
3756130770,11549,31.08,,20.63,HOURLY,USD
3756779506,11550,191500.0,,117000.0,YEARLY,USD
3757704444,11551,105000.0,,85000.0,YEARLY,USD
3757736680,11552,,22.0,,HOURLY,USD
3756106806,11553,207000.0,,138000.0,YEARLY,USD
3757487763,11554,54.0,,51.0,HOURLY,USD
3756143999,11555,120000.0,,100000.0,YEARLY,USD
3756171866,11556,160000.0,,140000.0,YEARLY,USD
3757752656,11557,113700.0,,75800.0,YEARLY,USD
3757498129,11558,121000.0,,83000.0,YEARLY,USD
3749384744,11559,136355.0,,105365.0,YEARLY,USD
3756131316,11560,60000.0,,20000.0,YEARLY,USD
3757480603,11561,80000.0,,60000.0,YEARLY,USD
3756107792,11562,160000.0,,150000.0,YEARLY,USD
3757739443,11563,75000.0,,65000.0,YEARLY,USD
3756798293,11564,28.8,,25.3,HOURLY,USD
3757743367,11565,83850.0,,59800.0,YEARLY,USD
3756105808,11566,160000.0,,150000.0,YEARLY,USD
3755572556,11567,110000.0,,100000.0,YEARLY,USD
3755133474,11568,150000.0,,150000.0,YEARLY,USD
3755591331,11569,19.6,,16.14,HOURLY,USD
3749374667,11570,20.0,,17.0,HOURLY,USD
3755596312,11571,240000.0,,150000.0,YEARLY,USD
3757442247,11572,,14.5,,HOURLY,USD
3757495089,11573,25.0,,24.04,HOURLY,USD
3757745111,11574,45000.0,,35000.0,YEARLY,USD
3757734825,11575,42.0,,35.0,HOURLY,USD
3756149203,11576,38.0,,34.0,HOURLY,USD
3755583186,11577,156062.0,,81328.0,YEARLY,USD
3755581758,11578,80.0,,70.0,HOURLY,USD
3757735121,11579,185460.0,,109120.0,YEARLY,USD
